Ag,Al,B,C,Ca,Co,Cr,Cu,Fe,Ga,Hf,Li,Mg,Mn,Mo,Nb,Nd,Ni,Pd,Re,Sc,Si,Sn,Ta,Ti,V,W,Y,Zn,Zr,Cluster
0.000,0.000,0.000,0.000,0.000,0.198,0.183,0.195,0.198,0.000,0.000,0.000,0.000,0.000,0.063,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.113,0.050,0.000,0.000,0.000,0.000,1.000
0.000,0.344,0.000,0.000,0.000,0.235,0.328,0.000,0.000,0.000,0.000,0.000,0.000,0.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.218,0.000,0.000,0.000,0.000,0.216,0.207,0.000,0.000,0.000,0.000,0.000,0.000,0.094,0.000,0.000,0.215,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.329,0.000,0.000,0.000,0.000,0.000,0.326,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.345,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.201,0.000,0.000,0.000,0.214,0.200,0.204,0.000,0.000,0.000,0.000,0.000,0.130,0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.201,0.000,0.000,0.000,0.188,0.195,0.000,0.192,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.103,0.069,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.339,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.151,0.177,0.000,0.000,0.000,0.000,1.000
0.000,0.202,0.000,0.000,0.000,0.200,0.221,0.168,0.000,0.000,0.000,0.000,0.000,0.158,0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.222,0.000,0.000,0.000,0.209,0.000,0.000,0.223,0.000,0.000,0.000,0.000,0.148,0.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.086,0.050,0.000,0.000,0.000,0.000,1.000
0.000,0.253,0.000,0.000,0.000,0.326,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.316,0.000,0.000,0.000,0.000,0.000,0.000,0.054,0.051,0.000,0.000,0.000,0.000,1.000
0.000,0.222,0.000,0.000,0.000,0.280,0.000,0.000,0.271,0.000,0.000,0.000,0.000,0.067,0.000,0.000,0.000,0.161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.344,0.000,0.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.322,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.244,0.000,0.000,0.000,0.259,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.132,0.065,0.000,0.000,0.000,0.000,1.000
0.000,0.262,0.000,0.000,0.000,0.000,0.262,0.000,0.000,0.000,0.000,0.000,0.000,0.097,0.000,0.000,0.000,0.242,0.000,0.000,0.000,0.000,0.000,0.000,0.088,0.050,0.000,0.000,0.000,0.000,1.000
0.000,0.238,0.000,0.000,0.000,0.229,0.238,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.244,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.344,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.247,0.000,0.000,0.000,0.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.078,0.000,0.000,0.000,0.000,1.000
0.000,0.332,0.000,0.000,0.000,0.307,0.223,0.000,0.000,0.000,0.000,0.000,0.000,0.085,0.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.334,0.000,0.000,0.000,0.000,0.341,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.324,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.293,0.000,0.000,0.000,0.000,0.346,0.069,0.237,0.000,0.000,0.000,0.000,0.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.341,0.000,0.000,0.000,0.000,0.284,0.112,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.263,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.309,0.000,0.000,0.000,0.000,0.280,0.195,0.000,0.000,0.000,0.000,0.000,0.000,0.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.050,0.000,0.000,0.000,0.000,1.000
0.000,0.306,0.000,0.000,0.000,0.318,0.000,0.325,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.348,0.000,0.000,0.000,0.000,0.335,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.317,0.000,0.000,0.000,0.000,1.000
0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.203,0.000,0.000,0.000,0.000,0.000,0.190,0.050,0.000,0.000,0.205,0.000,0.000,0.000,0.000,0.000,0.000,0.098,0.063,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.262,0.277,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.287,0.000,0.000,0.000,0.000,0.000,0.000,0.124,0.050,0.000,0.000,0.000,0.000,1.000
0.000,0.342,0.000,0.000,0.000,0.000,0.347,0.000,0.000,0.000,0.000,0.000,0.000,0.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.284,0.000,0.000,0.000,0.304,0.279,0.000,0.000,0.000,0.000,0.000,0.000,0.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.209,0.000,0.000,0.000,0.000,0.204,0.211,0.000,0.000,0.000,0.000,0.000,0.133,0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.102,0.050,0.000,0.000,0.000,0.000,1.000
0.000,0.161,0.000,0.000,0.000,0.166,0.000,0.174,0.166,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.116,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.334,0.000,0.282,0.000,0.000,0.000,0.000,0.000,0.309,0.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.330,0.000,0.000,0.000,0.301,0.000,0.000,0.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.053,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.311,0.000,0.331,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.308,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.330,0.000,0.000,0.000,0.000,0.000,0.000,0.170,0.081,0.000,0.000,0.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.078,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.329,0.267,0.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.065,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.190,0.000,0.000,0.000,0.184,0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.193,0.000,0.000,0.000,0.000,0.000,0.000,0.103,0.087,0.000,0.000,0.000,0.000,1.000
0.000,0.191,0.000,0.000,0.000,0.000,0.175,0.000,0.176,0.000,0.000,0.000,0.000,0.136,0.051,0.000,0.000,0.193,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.078,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.314,0.000,0.000,0.000,0.000,0.220,0.051,0.000,0.000,0.323,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.093,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.348,0.348,0.305,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.346,0.000,0.000,0.000,0.000,0.000,0.000,0.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.344,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.345,0.000,0.000,0.000,0.335,0.000,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.189,0.000,0.203,0.000,0.000,0.000,0.000,0.000,0.156,0.074,0.000,0.000,0.207,0.000,0.000,0.000,0.000,0.000,0.000,0.122,0.050,0.000,0.000,0.000,0.000,1.000
0.000,0.208,0.000,0.000,0.000,0.196,0.204,0.148,0.193,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.248,0.000,0.000,0.000,0.000,0.166,0.057,0.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.171,0.000,0.000,0.000,0.000,0.184,0.161,0.184,0.000,0.000,0.000,0.000,0.177,0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.251,0.252,0.263,0.000,0.000,0.000,0.000,0.000,0.000,0.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.101,0.050,0.000,0.000,0.000,0.000,1.000
0.000,0.235,0.000,0.000,0.000,0.230,0.213,0.112,0.000,0.000,0.000,0.000,0.000,0.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.051,0.000,0.000,0.000,0.000,1.000
0.000,0.346,0.000,0.000,0.000,0.000,0.000,0.306,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.348,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.179,0.000,0.000,0.000,0.196,0.000,0.000,0.179,0.000,0.000,0.000,0.000,0.139,0.000,0.000,0.000,0.185,0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.051,0.000,0.000,0.000,0.000,1.000
0.000,0.330,0.000,0.000,0.000,0.000,0.000,0.348,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.321,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.340,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.328,0.000,0.000,0.000,0.000,1.000
0.000,0.180,0.000,0.000,0.000,0.168,0.173,0.163,0.170,0.000,0.000,0.000,0.000,0.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.305,0.000,0.296,0.000,0.000,0.000,0.000,0.000,0.052,0.000,0.000,0.290,0.000,0.000,0.000,0.000,0.000,0.000,0.058,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.221,0.000,0.000,0.000,0.000,0.000,0.000,0.239,0.000,0.000,0.000,0.000,0.119,0.062,0.000,0.000,0.231,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.078,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.342,0.000,0.000,0.000,0.000,0.342,0.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.344,0.000,0.000,0.000,0.000,0.335,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.182,0.000,0.000,0.000,0.000,1.000
0.000,0.237,0.000,0.000,0.000,0.000,0.000,0.162,0.243,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.236,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.345,0.000,0.346,0.000,0.000,0.000,0.000,0.308,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.177,0.180,0.167,0.000,0.000,0.000,0.000,0.152,0.051,0.000,0.000,0.165,0.000,0.000,0.000,0.000,0.000,0.000,0.110,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.195,0.000,0.000,0.000,0.192,0.000,0.191,0.193,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.345,0.317,0.000,0.000,0.000,0.000,1.000
0.000,0.192,0.000,0.000,0.000,0.170,0.225,0.123,0.291,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.188,0.199,0.187,0.191,0.000,0.000,0.000,0.000,0.185,0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.333,0.000,0.000,0.000,0.000,0.342,0.000,0.000,0.000,0.000,0.000,0.000,0.220,0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.052,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.185,0.188,0.000,0.179,0.000,0.000,0.000,0.000,0.182,0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.121,0.094,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.340,0.327,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.241,0.000,0.000,0.000,0.242,0.222,0.120,0.000,0.000,0.000,0.000,0.000,0.124,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.346,0.000,0.000,0.000,0.000,0.306,0.190,0.000,0.000,0.000,0.000,0.000,0.101,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.057,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.334,0.349,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.317,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.306,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.343,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.135,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.217,0.198,0.216,0.206,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.113,0.050,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.229,0.225,0.000,0.000,0.000,0.000,0.000,0.000,0.164,0.051,0.000,0.000,0.247,0.000,0.000,0.000,0.000,0.000,0.000,0.086,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.179,0.000,0.000,0.000,0.189,0.182,0.128,0.000,0.000,0.000,0.000,0.000,0.093,0.000,0.000,0.000,0.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.000,0.000,1.000
0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.345,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.233,0.089,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.335,0.270,0.000,0.000,0.000,0.000,0.000,0.000,0.053,0.000,0.000,0.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.330,0.000,0.000,0.000,0.339,0.000,0.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.341,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.316,0.000,0.000,0.000,0.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.350,0.000,0.000,0.000,0.000,0.000,0.149,0.000,0.000,0.328,0.000,0.000,0.000,0.000,0.000,0.000,0.173,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.183,0.000,0.000,0.000,0.000,0.200,0.134,0.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.181,0.000,0.000,0.000,0.000,0.000,0.000,0.071,0.050,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.255,0.272,0.000,0.000,0.000,0.000,0.000,0.000,0.172,0.051,0.000,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.299,0.121,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.233,0.000,0.000,0.000,0.000,1.000
0.000,0.301,0.000,0.000,0.000,0.000,0.299,0.000,0.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.075,0.051,0.000,0.000,0.000,0.000,1.000
0.000,0.153,0.000,0.000,0.000,0.000,0.159,0.161,0.154,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.166,0.000,0.000,0.000,0.000,0.000,0.000,0.157,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.232,0.348,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.347,0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.222,0.233,0.118,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.221,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.055,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.340,0.000,0.000,0.000,0.000,0.000,0.000,0.350,0.310,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.350,0.000,0.277,0.000,0.000,0.000,0.000,0.000,0.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.218,0.306,0.086,0.000,0.000,0.000,0.000,0.000,0.063,0.000,0.000,0.000,0.275,0.000,0.000,0.000,0.000,0.000,0.000,0.053,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.345,0.000,0.000,0.000,0.000,0.000,0.000,0.350,0.000,0.000,0.000,0.000,0.118,0.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.068,0.000,0.000,0.000,0.000,1.000
0.000,0.200,0.000,0.000,0.000,0.000,0.211,0.000,0.197,0.000,0.000,0.000,0.000,0.000,0.061,0.000,0.000,0.219,0.000,0.000,0.000,0.000,0.000,0.000,0.061,0.051,0.000,0.000,0.000,0.000,1.000
0.000,0.161,0.000,0.000,0.000,0.172,0.177,0.000,0.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.171,0.000,0.000,0.000,0.000,0.000,0.000,0.093,0.050,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.312,0.302,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.335,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.184,0.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.342,0.000,0.000,0.000,0.000,0.000,0.000,0.090,0.053,0.000,0.000,0.000,0.000,1.000
0.000,0.343,0.000,0.000,0.000,0.346,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.210,0.211,0.229,0.211,0.000,0.000,0.000,0.000,0.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.000,0.000,1.000
0.000,0.335,0.000,0.000,0.000,0.000,0.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.322,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.327,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.332,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.341,0.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.134,0.182,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.313,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.348,0.339,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.328,0.000,0.221,0.344,0.000,0.000,0.000,0.000,0.107,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.320,0.299,0.000,0.000,0.000,0.000,0.000,0.000,0.151,0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.105,0.074,0.000,0.000,0.000,0.000,1.000
0.000,0.215,0.000,0.000,0.000,0.216,0.000,0.000,0.212,0.000,0.000,0.000,0.000,0.151,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.090,0.065,0.000,0.000,0.000,0.000,1.000
0.000,0.254,0.000,0.000,0.000,0.000,0.000,0.248,0.243,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.089,0.115,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.215,0.000,0.093,0.232,0.000,0.000,0.000,0.000,0.127,0.051,0.000,0.000,0.215,0.000,0.000,0.000,0.000,0.000,0.000,0.066,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.281,0.000,0.000,0.000,0.271,0.000,0.233,0.000,0.000,0.000,0.000,0.000,0.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.059,0.051,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.332,0.000,0.000,0.000,0.000,0.100,0.052,0.000,0.000,0.347,0.000,0.000,0.000,0.000,0.000,0.000,0.078,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.345,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.173,0.259,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.347,0.000,0.000,0.000,0.000,0.149,0.066,0.000,0.000,0.313,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.074,0.000,0.000,0.000,0.000,1.000
0.000,0.218,0.000,0.000,0.000,0.213,0.217,0.000,0.207,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.095,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.346,0.000,0.000,0.000,0.000,0.323,0.000,0.000,0.000,0.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.339,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.316,0.345,0.000,0.000,0.000,0.000,1.000
0.000,0.337,0.000,0.000,0.000,0.000,0.343,0.203,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.054,0.000,0.000,0.000,0.000,1.000
0.000,0.344,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.322,0.173,0.000,0.000,0.000,0.000,1.000
